timestamp,alias,is_on,watts,today_wh,school_hours
2026-07-23T00:01:09-05:00,one,1,0.0,1.3,0
2026-07-23T00:01:09-05:00,two,1,0.0,0.0,0
2026-07-23T00:01:09-05:00,three,1,0.0,0.0,0
2026-07-23T00:01:09-05:00,four,1,0.0,0.0,0
2026-07-23T00:06:03-05:00,one,1,0.0,0.0,0
2026-07-23T00:06:03-05:00,two,1,0.0,0.0,0
2026-07-23T00:06:03-05:00,three,1,0.0,0.0,0
2026-07-23T00:06:03-05:00,four,1,0.0,0.0,0
2026-07-23T00:10:57-05:00,one,1,0.0,0.0,0
2026-07-23T00:10:57-05:00,two,1,0.0,0.0,0
2026-07-23T00:10:57-05:00,three,1,0.0,0.0,0
2026-07-23T00:10:57-05:00,four,1,0.0,0.0,0
2026-07-23T00:16:03-05:00,one,1,0.0,0.0,0
2026-07-23T00:16:03-05:00,two,1,0.0,0.0,0
2026-07-23T00:16:03-05:00,three,1,0.0,0.0,0
2026-07-23T00:16:03-05:00,four,1,0.0,0.0,0
2026-07-23T00:20:58-05:00,one,1,0.0,0.0,0
2026-07-23T00:20:58-05:00,two,1,0.0,0.0,0
2026-07-23T00:20:58-05:00,three,1,0.0,0.0,0
2026-07-23T00:20:58-05:00,four,1,0.0,0.0,0
2026-07-23T00:26:08-05:00,one,1,0.0,0.0,0
2026-07-23T00:26:08-05:00,two,1,0.0,0.0,0
2026-07-23T00:26:08-05:00,three,1,0.0,0.0,0
2026-07-23T00:26:08-05:00,four,1,0.0,0.0,0
2026-07-23T00:31:03-05:00,one,1,0.0,0.0,0
2026-07-23T00:31:03-05:00,two,1,0.0,0.0,0
2026-07-23T00:31:03-05:00,three,1,0.0,0.0,0
2026-07-23T00:31:03-05:00,four,1,0.0,0.0,0
2026-07-23T00:35:59-05:00,one,1,0.0,0.0,0
2026-07-23T00:35:59-05:00,two,1,0.0,0.0,0
2026-07-23T00:35:59-05:00,three,1,0.0,0.0,0
2026-07-23T00:35:59-05:00,four,1,0.0,0.0,0
